TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantType,qCaretaker,qCareAssistant,PlantDate,DBH,PlotSize,PermitNotes,XCoord,YCoord,Latitude,Longitude,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old),Analysis Neighborhoods
94699,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,475 10th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/26/2016 12:00:00 AM,3,3x3,Permit Number 777440,5992793.372,2112229.577,37.77936496,-122.4685347,"(37.77936495665552, -122.46853465149283)",11,6,2,54,11,11
102165,Permitted Site,Ligustrum lucidum :: Glossy Privet,3988 20th St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/31/2012 12:00:00 AM,3,3x3,Permit Number 769758,6003795.7,2104247.9,37.75807861,-122.4299035,"(37.758078608761934, -122.42990349646114)",2,4,5,28862,3,5
39535,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,76x ARKANSAS ST,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/28/1998 12:00:00 AM,10,3x3,Permit Number 40969,6012767,2106714,37.76535394,-122.3990498,"(37.76535394383667, -122.39904978816318)",14,3,8,28856,20,4
92423,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1251 39th Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2009 12:00:00 AM,2,3x3,Permit Number 52816,5983956.38,2106631.205,37.76347901,-122.4986914,"(37.76347900743812, -122.49869135602002)",1,8,3,56,35,35
95860,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',448 Tehama St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08/29/2011 12:00:00 AM,3,3x3,Permit Number 767574,6010959.557,2112130.184,37.78012465,-122.4056829,"(37.78012465167795, -122.40568286627482)",14,2,9,28853,34,34
69211,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1086 Shotwell St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/31/1994 12:00:00 AM,12,6x9,Permit Number 33262,6008014.257,2101606.509,37.75106395,-122.4151269,"(37.75106394693999, -122.41512690643728)",2,4,7,28859,19,20
254386,Permitted Site,Cordyline australis :: Dracena Palm,1259 40th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-09-2019 00:00,3,3x3,Permit Number 782772,5983649.03,2106588.66,37.76334416,-122.4997512,"(37.76334415955689, -122.49975122045898)",1,8,3,56,35,35
96017,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,810 Jones St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09-02-2011 00:00,3,3x3,Permit Number 767661,6008768.28,2115323.274,37.78876933,-122.4134894,"(37.78876932997639, -122.41348940882305)",5,1,10,28858,21,21
254475,Permitted Site,Lophostemon confertus :: Brisbane Box,1 Lomita Ave,4,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02/15/2018 12:00:00 AM,3,3x3,Permit Number 778588,5991535.176,2104896.949,37.75915878,-122.4723525,"(37.759158775599154, -122.47235254642678)",1,8,4,56,12,14
32465,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,100 Corbett Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-07-2013 00:00,1,3x3,Permit Number 769711,6000816.863,2105689.197,37.76186691,-122.4403089,"(37.761866912253744, -122.4403089252379)",15,5,5,28862,3,5
109792,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2083 16th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-03-2015 00:00,3,3x3,Permit Number 775060,5991259.8,2101279.3,37.74920972,-122.4730411,"(37.74920971846137, -122.4730411037197)",1,8,4,29491,12,14
81268,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,2254 14th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/30/2018 12:00:00 AM,3,3x3,Permit Number 781238,5992017.761,2100096.088,37.74600478,-122.4703339,"(37.74600477722596, -122.47033393158532)",1,8,4,29491,40,41
95938,DPW Maintained,Lagunaria patersonii :: Primrose Tree,770 29th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2011 12:00:00 AM,2,3x3,Permit Number 767634,5986967.38,2110670.265,37.77474527,-122.4885743,"(37.7747452702656, -122.48857429400057)",11,6,2,55,26,29
30977,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1950 Jackson St,4,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03/13/1995 12:00:00 AM,28,6x12,Permit Number 34765,6004845.623,2117119.696,37.79348082,-122.4271893,"(37.7934808170212, -122.42718925865589)",13,9,1,28858,27,30
95548,Permitted Site,Crataegus laevigata 'Paul's Scarlet' :: Paul's Scarlet Hawthorn,1701x SANCHEZ ST,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-02-2011 00:00,2,3x3,Permit Number 767348,6003979,2098037,37.7410353,-122.4288268,"(37.74103530456417, -122.42882679314782)",2,7,5,63,7,10
61391,Permitted Site,Jacaranda mimosifolia :: Jacaranda,3006 26th St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/14/2011 12:00:00 AM,3,3x3,Permit Number 768380,6009515.298,2101045.508,37.7496078,-122.4098965,"(37.74960780388518, -122.40989653503053)",2,4,7,28859,19,20
109256,DPW Maintained,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,1447 45th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02-05-2015 00:00,3,3x3,Permit Number 773538,5982122.4,2105246.9,37.75957037,-122.5049318,"(37.75957036892964, -122.50493180989685)",1,8,3,56,35,35
70480,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,919 Avalon Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09-07-2011 00:00,2,3x3,Permit Number 767510,6005011.406,2092024.563,37.72458487,-122.4248295,"(37.72458487466621, -122.42482946680981)",9,7,6,28861,5,7
49620,DPW Maintained,Schinus molle :: California Pepper,180 11th St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,05/30/2008 12:00:00 AM,5,3x3,Permit Number 768701,6007925.382,2109711.751,37.77331407,-122.4160082,"(37.773314073211544, -122.41600817513473)",8,2,9,28853,19,20
30752,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1507 Shafter Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/31/1995 12:00:00 AM,11,3x3,Permit Number 34633,6015383.679,2093790.586,37.73001442,-122.3890968,"(37.73001441519003, -122.38909680470827)",10,3,8,58,1,1
33849,Permitted Site,Liquidambar styraciflua 'Palo Alto' :: Palo Alto Sweet Gum,790 Pennsylvania Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02/27/2013 12:00:00 AM,3,3x3,Permit Number 767208,6014420.169,2103447.597,37.7564771,-122.3931032,"(37.75647709509355, -122.39310324451999)",10,3,8,28856,29,26
37983,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,529 Texas St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07-08-1998 00:00,7,4x5,Permit Number 40205,6013845.909,2104555.671,37.75948771,-122.3951669,"(37.75948770900157, -122.39516686965071)",10,3,8,28856,29,26
60255,Permitted Site,Maytenus boaria :: Mayten,161 Octavia St Frontage West,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/28/1990 12:00:00 AM,3,4x4,Permit Number 19808,6005593.994,2109846.542,37.77355282,-122.4240824,"(37.77355282285194, -122.42408236207888)",7,9,11,28852,10,9
109274,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2471 44th Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02-05-2015 00:00,3,3x3,Permit Number 773741,5982670.2,2098312.5,37.74056265,-122.502524,"(37.740562653635116, -122.50252402876164)",1,8,3,29491,35,35
65538,DPW Maintained,Ficus retusa nitida :: Banyan Fig,2180 Sutter St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03/20/1990 12:00:00 AM,16,6x6,Permit Number 28435,6002182.479,2114372.567,37.78578694,-122.4362072,"(37.78578694422521, -122.4362072427345)",13,6,1,29490,27,30
18474,DPW Maintained,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,1260 Potrero Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-05-2015 00:00,3,0,Permit Number 773798,6010545.838,2101980.958,37.75223404,-122.4063988,"(37.75223404356723, -122.40639878150165)",10,4,7,28859,19,20
37373,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,755 Morse St,7,Sidewalk: Property side : Cutout,Tree,Private,FUF,06/15/1998 12:00:00 AM,3,3x3,Permit Number 39872,5998400.395,2087052.252,37.71055643,-122.4473251,"(37.71055642743432, -122.44732506999308)",9,7,6,28861,5,7
27384,Permitted Site,Lophostemon confertus :: Brisbane Box,2200 Hyde St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,11/20/2018 12:00:00 AM,3,3X3,Permit Number 782612,6007162.485,2119880.422,37.80119183,-122.4193687,"(37.80119182638852, -122.4193686601513)",5,1,1,28858,32,32
92334,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2458 31st Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/28/2009 12:00:00 AM,1,3x3,Permit Number 52766,5986764,2098524.258,37.74138379,-122.488385,"(37.741383794125134, -122.48838499709713)",1,8,3,29491,35,35
90656,DPW Maintained,Tree(s) ::,3450 Cabrillo St,1,Sidewalk: Curb side : Cutout,Tree,DPW,Cleary Bros. Landscape,12-07-2015 00:00,3,3x3,Permit Number 776853,5984933.736,2110433.593,37.77397656,-122.4955915,"(37.77397656099819, -122.4955915172961)",11,6,2,55,26,29
30636,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,1690 Folsom St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/23/2004 12:00:00 AM,3,3x3,Permit Number 47466,6008078.663,2108652.16,37.7704133,-122.4154029,"(37.770413303673436, -122.41540292679994)",8,2,9,28853,19,20
218766,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,300 Detroit St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/22/2018 12:00:00 AM,3,3x3,Permit Number 781231,5999439.379,2094117.919,37.73001645,-122.4442415,"(37.73001644619929, -122.44424153463774)",9,7,4,63,40,41
92330,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2023 30th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/28/2009 12:00:00 AM,2,3x3,Permit Number 52762,5986923.06,2101469.734,37.74948056,-122.4880514,"(37.7494805627642, -122.48805141284716)",1,8,3,29491,35,35
78868,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,701-799X Felton St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-06-2015 00:00,3,3x3,Permit Number 773816,6008882,2093290,37.72827736,-122.4115386,"(37.728277355700406, -122.4115386398493)",9,3,7,309,28,25
109710,DPW Maintained,Prunus serrulata :: Ornamental Cherry,274 Trumbull St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-02-2015 00:00,3,3x3,Permit Number 774419,6005156.45,2094314.592,37.73088098,-122.4244909,"(37.730880978856995, -122.42449088466063)",9,7,6,28861,5,7
40289,Permitted Site,Pistacia chinensis :: Chinese Pistache,3698X 24th St,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,05/13/1999 12:00:00 AM,3,3x3,Permit Number 41436,6005153.622,2101950.329,37.75184682,-122.4250437,"(37.751846821706735, -122.42504374448967)",2,4,5,28859,19,20
52868,DPW Maintained,Pittosporum undulatum :: Victorian Box,3295 Clay St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/13/2006 12:00:00 AM,5,3x3,Permit Number 48877,5999101.912,2115616.948,37.78902818,-122.4469547,"(37.78902818095601, -122.44695467591683)",13,6,1,29490,31,31
92407,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2211 35th Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2009 12:00:00 AM,0,3x3,Permit Number 52805,5985400.9,2100141.4,37.7457444,-122.4932172,"(37.74574440224588, -122.49321716193187)",1,8,3,29491,35,35
37367,Permitted Site,Melaleuca quinquenervia :: Cajeput,755 Morse St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03/13/1999 12:00:00 AM,5,3x3,Permit Number 39872,5998400.395,2087052.252,37.71055643,-122.4473251,"(37.71055642743432, -122.44732506999308)",9,7,6,28861,5,7
67558,Permitted Site,Prunus cerasifera :: Cherry Plum,408 Webster St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10-05-1992 00:00,6,3x3,Permit Number 31108,6004143.075,2110172.763,37.77436652,-122.4291246,"(37.77436652180925, -122.42912457351906)",7,9,11,28852,10,9
39281,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,2030 Harrison St,4,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/21/1998 12:00:00 AM,10,3x3,Permit Number 40887,6008691.772,2106524.443,37.76460553,-122.4131317,"(37.76460552609833, -122.41313169674713)",8,4,7,28859,19,20
42216,DPW Maintained,Pittosporum crassifolium :: Karo Tree,202X Dore St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/23/2000 12:00:00 AM,3,3X3,Permit Number 42481,6009500.825,2109156.271,37.77187731,-122.4105192,"(37.77187730552908, -122.41051924487516)",8,2,9,28853,34,34
41127,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,2049 Grove St,1,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,08-10-2017 00:00,3,6x6,Permit Number 41868,5998020.629,2110270.292,37.77428583,-122.4503102,"(37.77428582825788, -122.45031018926836)",15,5,11,29492,16,18
65607,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,182 Maynard St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-09-2011 00:00,4,3x3,Permit Number 767458,6004579.169,2093759.758,37.72932491,-122.4264471,"(37.729324911612935, -122.42644714752473)",9,7,6,28861,5,7
214667,DPW Maintained,Melaleuca quinquenervia :: Cajeput,626 Rivera St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/26/2018 12:00:00 AM,3,3x3,Permit Number 781272,5991170.183,2100467.739,37.74697619,-122.4732918,"(37.746976194115426, -122.47329181396229)",1,8,4,29491,40,41
108539,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,401-423X Wheeler Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/24/2014 12:00:00 AM,3,3x3,Permit Number 773817,6011972.284,2086844.731,37.71075281,-122.4004028,"(37.71075281056398, -122.40040280266768)",10,3,8,309,1,1
50200,DPW Maintained,Schinus terebinthifolius :: Brazilian Pepper,582 24th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08/21/2003 12:00:00 AM,8,3x4,Permit Number 46908,5988471.491,2112024.911,37.7785524,-122.4834707,"(37.77855240433175, -122.48347065943257)",11,6,2,55,26,29
32729,DPW Maintained,Melaleuca linariifolia :: Flaxleaf Paperbark,200X Farallones St,8,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,10/29/1996 12:00:00 AM,12,3x3,Permit Number 37116,5995015.411,2088495.643,37.71432563,-122.4591287,"(37.71432563282251, -122.45912868181622)",9,8,6,28861,24,24
95771,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,335 Naples St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,09-07-2011 00:00,3,3x3,Permit Number 767506,6003734.793,2091608.312,37.72336975,-122.4292129,"(37.72336975298412, -122.42921288657888)",9,7,6,28861,5,7
51367,DPW Maintained,Celtis sinensis :: Chinese Hackberry,50 Pomona St,4,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,07-09-2009 00:00,3,3x3,Permit Number 52508,6014166.487,2094684.749,37.73240206,-122.3933674,"(37.732402057093296, -122.39336736943)",10,3,8,58,1,1
30741,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,490X Page St,4,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,01/31/1995 12:00:00 AM,6,3x3,Permit Number 34630,6004161.506,2110040.169,37.77400349,-122.4290514,"(37.77400349470506, -122.42905135835534)",7,9,11,28852,10,9
47198,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,450 30th Ave,7,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,05-08-2002 00:00,8,4x4,Permit Number 45157,5986584.001,2112756.958,37.78045236,-122.490054,"(37.780452359911685, -122.4900539755672)",11,6,2,55,26,29
109050,Permitted Site,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',48 Lurline St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/22/2015 12:00:00 AM,3,3x3,Permit Number 773230,5991933,2104990.6,37.75943893,-122.4709835,"(37.759438932635724, -122.47098351647196)",1,8,4,56,12,14
67715,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,472 03rd St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,11/19/1992 12:00:00 AM,8,3x3,Permit Number 31328,6013692.954,2112582.145,37.78151811,-122.3962584,"(37.781518105329816, -122.39625842359389)",6,2,9,28856,34,34
254340,Permitted Site,Podocarpus gracilor :: Fern Pine,45 Fair Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/31/2018 12:00:00 AM,3,3x3,Permit Number 781300,6006812.159,2099551.959,37.74535499,-122.4191382,"(37.74535498978299, -122.41913817512747)",2,7,7,28859,2,2
37830,DPW Maintained,Prunus serrulata :: Ornamental Cherry,451 Athens St,1,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,07-09-2007 00:00,3,6x6,Permit Number 49480,6003635.86,2090436.92,37.72014777,-122.4294714,"(37.720147768084786, -122.42947138319461)",9,7,6,28861,5,7
254216,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2333 17th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/23/2018 12:00:00 AM,3,3x3,Permit Number 781241,5991029.554,2099524.842,37.7443791,-122.4737093,"(37.74437909977405, -122.47370932016251)",1,8,4,29491,40,41
69453,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,459 33rd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,05/16/1994 12:00:00 AM,15,6x9,Permit Number 33563,5985605.847,2112812.053,37.78054647,-122.4934419,"(37.780546467003006, -122.4934418836279)",11,6,2,55,26,29
102083,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,714 15th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07-09-2009 00:00,3,3x3,Permit Number 52511,5991334.079,2110523.038,37.77459486,-122.4734584,"(37.774594864285596, -122.47345839749241)",11,6,2,54,26,29
102198,Permitted Site,Ginkgo biloba 'Fairmont' :: Fairmont Ginkgo,195 Eureka St,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01-02-2013 00:00,3,3x3,Permit Number 769771,6001469.4,2104733.4,37.75927966,-122.4379836,"(37.75927965881407, -122.43798359789808)",2,4,5,28862,3,5
108526,Permitted Site,Agonis flexuosa 'After Dark' :: Peppermint willow 'After Dark',1677 18th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/23/2014 12:00:00 AM,3,3x3,Permit Number 773677,5990566.261,2103985.486,37.75660001,-122.4756369,"(37.75660001478914, -122.47563692717745)",1,8,4,56,12,14
61663,DPW Maintained,Ligustrum lucidum :: Glossy Privet,121 11th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,11/21/1984 12:00:00 AM,9,6x9,Permit Number 21657,5992393.217,2114622.985,37.78591348,-122.4700933,"(37.78591347606011, -122.470093267127)",11,6,2,54,11,11
108523,Permitted Site,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1655 18th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/23/2014 12:00:00 AM,3,3x3,Permit Number 773674,5990561.4,2104128.438,37.75699224,-122.4756642,"(37.75699224061641, -122.47566417785946)",1,8,4,56,12,14
97241,DPW Maintained,Quercus agrifolia :: Coast Live Oak,260 Madrid St,12,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,09-07-2011 00:00,3,3x3,Permit Number 767495,6003464,2092306.9,37.72527259,-122.4301988,"(37.72527258561313, -122.43019878078815)",9,7,6,28861,5,7
30747,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,496X Page St,8,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,01/31/1995 12:00:00 AM,6,3x3,Permit Number 34630,6004231.985,2109799.795,37.77334747,-122.4287904,"(37.77334747404834, -122.42879042330755)",7,9,11,28852,10,9
95422,DPW Maintained,Olea europaea :: Olive Tree,1642 21st Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-01-2011 00:00,2,3x3,Permit Number 767290,5989672.601,2104167.849,37.75704889,-122.4787408,"(37.75704888521146, -122.47874083017697)",1,8,3,56,35,35
84220,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1622 39th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2009 12:00:00 AM,3,3x3,Permit Number 52818,5984087.619,2104108.821,37.75656094,-122.4980512,"(37.75656094452201, -122.4980511641248)",1,8,3,56,35,35
92390,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2237 33rd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/29/2009 12:00:00 AM,1,3x3,Permit Number 52795,5986045.983,2100007.079,37.7454133,-122.4909767,"(37.74541330076193, -122.49097670825304)",1,8,3,29491,35,35
102180,Permitted Site,Lagunaria patersonii :: Primrose Tree,308 Diamond St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,12/31/2012 12:00:00 AM,3,3x3,Permit Number 769770,6001747.5,2103909.1,37.75703214,-122.4369628,"(37.757032141597094, -122.43696278219545)",2,4,5,28862,3,5
95821,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1140 Folsom St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08/29/2011 12:00:00 AM,3,3x3,Permit Number 767558,6010057.342,2110715.711,37.77619035,-122.4087042,"(37.77619034778895, -122.40870423875133)",8,2,9,28853,34,34
31370,Permitted Site,Photinia fraseri :: Photinia Tree,300 Taraval St,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,04/21/1995 12:00:00 AM,4,3x3,Permit Number 34972,5992325.03,2099143.13,37.74340596,-122.4692021,"(37.74340595788485, -122.46920210065971)",1,8,4,29491,40,41
108985,DPW Maintained,Acer x freemanii 'Autumn Blaze' :: Autumn Blaze Freeman Maple,849 Cole St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,01/20/2015 12:00:00 AM,3,3x3,Permit Number 773348,5997959.2,2107274.4,37.76605636,-122.4503067,"(37.76605636089564, -122.45030667933847)",15,5,11,29492,9,3
94702,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,646 12th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/28/2010 12:00:00 AM,1,3x3,Permit Number 53842,5992259.756,2111021.303,37.77601653,-122.4702926,"(37.77601652603935, -122.47029261945453)",11,6,2,54,11,11
254577,Permitted Site,Cordyline australis :: Dracena Palm,1312 46th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,03-02-2018 00:00,3,3x3,Permit Number 781495,5981841.163,2106144.393,37.76201808,-122.505971,"(37.76201807704769, -122.50597099183562)",1,8,3,56,35,35
37404,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1649 Castro St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/15/1998 12:00:00 AM,10,3x3,Permit Number 39886,6002620.282,2100787.192,37.74850969,-122.4337213,"(37.748509692054256, -122.43372125080492)",2,4,5,28862,22,22
92461,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3445 Lawton St,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/30/2009 12:00:00 AM,1,3x3,Permit Number 52849,5983517.983,2104231.139,37.75686338,-122.5000302,"(37.75686337970318, -122.50003017806779)",1,8,3,56,35,35
51930,DPW Maintained,Pittosporum undulatum :: Victorian Box,2641 25th St,1,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,07/21/2005 12:00:00 AM,10,3x3,Permit Number 48158,6011052.19,2101794.261,37.75174973,-122.4046346,"(37.751749729198785, -122.40463458511542)",10,4,8,28859,19,20
95758,DPW Maintained,Quercus agrifolia :: Coast Live Oak,260 Madrid St,9,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW for City Agency,09-07-2011 00:00,3,3x3,Permit Number 767495,6003422.176,2092210.812,37.72500638,-122.4303365,"(37.72500638062255, -122.43033651031908)",9,7,6,28861,5,7
92466,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,1845 Pacheco St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/30/2009 12:00:00 AM,2,3x3,Permit Number 52852,5989152.347,2101703.863,37.75025322,-122.4803597,"(37.750253217177665, -122.48035969668527)",1,8,3,29491,35,35
